id,prompt,correct_answer,model_id,answer,exact_match,token_f1,bleu4,rouge1_f1,rouge2_f1,rougeL_f1,answer_length_chars,answer_length_tokens,bertscore_precision,bertscore_recall,bertscore_f1,error_category,model
ESTG27-004,"Herr Ritter ist stiller Gesellschafter an einem Handelsunternehmen. In Jahr 1 erzielt er einen Verlustanteil von 8.000 Euro, in Jahr 2 einen Gewinnanteil von 3.000 Euro. Zusätzlich hat er in Jahr 2 Dividendeneinkünfte aus Aktien von 10.000 Euro. Wie ist der Verlust aus Jahr 1 zu behandeln, und kann er in Jahr 2 mit den Dividenden verrechnet werden?",Verlustanteile aus der Beteiligung als stiller Gesellschafter dürfen gemäß § 27 Abs. 8 Z 2 EStG 1988 nicht mit anderen Einkünften ausgeglichen werden – auch nicht mit anderen Einkünften aus Kapitalvermögen wie Dividenden. Der Verlust von 8.000 Euro aus Jahr 1 ist daher ausschließlich in Folgejahren mit Gewinnanteilen aus derselben stillen Beteiligung zu verrechnen. In Jahr 2 können von dem Gewinnanteil von 3.000 Euro aus der stillen Beteiligung 3.000 Euro des Vorjahresverlustes verrechnet werden; der verbleibende Verlustvortrag beträgt 5.000 Euro. Eine Verrechnung des Verlustes mit den Dividendeneinkünften von 10.000 Euro ist nicht zulässig.,MODEL-3,"Die Antwort ist unklar. Nach § 3 Abs. 1 Z 35 EStG ist die Gewinnbeteiligung steuerfrei, wenn sie nicht über 3.000 Euro beträgt. Die Mitarbeiterprämie ist steuerfrei, wenn sie nicht über 3.000 Euro beträgt. Die Gewinnbeteiligung und die Mitarbeiterprämie können sich gegenseitig steuerfrei ergänzen.

Quellen:
- § 3 Abs. 1 Z 35 EStG",0,0.2251655629139073,0.016500490422091108,0.22085889570552147,0.07453416149068323,0.14723926380368096,331,54,0.6760317087173462,0.6397075653076172,0.6573682427406311,Overly generic uncertainty,Model 3 - RAG (fine-tuned)
ESTG27-005,"Frau Berger überträgt im Wege der Schenkung ihre Aktien (Anschaffungskosten: 5.000 Euro, aktueller Wert: 12.000 Euro) von ihrem Depot bei der österreichischen Bank A auf das Depot ihres Sohnes bei der deutschen Bank B. Sie beauftragt die Bank A, dem zuständigen Finanzamt innerhalb eines Monats die übertragenen Wertpapiere und deren Anschaffungskosten mitzuteilen. Gilt die Übertragung als Veräußerung?","Nein, die Übertragung gilt nicht als Veräußerung. Gemäß § 27 Abs. 6 Z 2 EStG 1988 liegt keine Veräußerung vor bei der Übertragung von einer inländischen depotführenden Stelle auf ein Depot desselben Steuerpflichtigen bei einer ausländischen depotführenden Stelle, wenn der Steuerpflichtige die übertragende Stelle beauftragt, dem zuständigen Finanzamt innerhalb eines Monats die Daten (Name, Steuer-/Sozialversicherungsnummer, übertragene Wirtschaftsgüter, Anschaffungskosten und Empfänger) mitzuteilen. Dieser Tatbestand gilt gemäß § 27 Abs. 6 Z 2 EStG 1988 auch für unentgeltliche Übertragungen auf ein Depot eines anderen Steuerpflichtigen (den Sohn). Da Frau Berger die Bank A entsprechend beauftragt hat, ist keine Veräußerung anzunehmen. Die Anschaffungskosten von 5.000 Euro gehen auf den Sohn über.",MODEL-3,"Ja. Nach § 73 EStG ist die Übertragung von Aktien auf ein anderes Depot desselben Steuerpflichtigen bei derselben depotführenden Stelle unentgeltlich und daher nicht steuerpflichtig. Die Übertragung von Aktien auf ein Depot desselben Steuerpflichtigen bei einer inländischen depotführenden Stelle ist ebenfalls unentgeltlich und daher nicht steuerpflichtig. Bei der Übertragung von einer inländischen depotführenden Stelle auf ein Depot desselben Steuerpflichtigen bei einer ausländischen depotführenden Stelle ist die Übertragung unentgeltlich und daher nicht steuerpflichtig.

Quellen:
- § 73 EStG",0,0.3870967741935483,0.17765243874456285,0.374384236453202,0.23880597014925373,0.27586206896551724,599,76,0.7769972085952759,0.6698219776153564,0.7194400429725647,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-006,Herr Lenz hat seine österreichische Privatstiftung gegründet und im Jahr 2010 Immobilien (Einstandswert steuerlich: 200.000 Euro) eingebracht. Im Jahr 2024 widerruft er die Privatstiftung und erhält das Restvermögen zurück. Das Evidenzkonto der Privatstiftung weist einen Letztstand von 80.000 Euro aus. Die Privatstiftung hat im Laufe der Jahre Gewinne erwirtschaftet. Wie ist die Rückübertragung bei Herrn Lenz einkommensteuerrechtlich zu behandeln?,"Im Falle des Widerrufs einer Privatstiftung, bei dem der Stifter Letztbegünstigter gemäß § 34 Privatstiftungsgesetz ist, stellt der Rückfluss grundsätzlich Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 5 Z 7 EStG 1988 dar (Zuwendungen von Privatstiftungen). Jedoch sind diese Einkünfte gemäß § 27 Abs. 5 Z 9 EStG 1988 auf Antrag des Stifters zu kürzen: Für Zuwendungen nach dem 31. Juli 2008 erfolgt die Kürzung um den Letztstand des Evidenzkontos gemäß § 27 Abs. 5 Z 8 lit. c EStG 1988. Da die Immobilien nach dem 31.07.2008 eingebracht wurden (2010), ist der Letztstand des Evidenzkontos von 80.000 Euro von den Einkünften abzuziehen. Nur der darüber hinausgehende Teil des zurückerhaltenen Vermögens stellt steuerpflichtige Einkünfte aus Kapitalvermögen dar.",MODEL-3,"Die Rechtslage ist unklar. Nach § 13 Abs. 1 Z 1 lit. b EStG 1988 und § 13 Abs. 1 Z 1 lit. b KStG 1988 sind Zuwendungen an eine Privatstiftung, die nach der Stiftungsurkunde und der tatsächlichen Geschäftsführung der Unterstützung von Arbeitnehmern gemäß Abs. 5 Z 2 dient (Arbeitnehmerförderungsstiftung), nach Maßgabe der folgenden Bestimmungen Betriebsausgaben. Die Weiterleitung der Beteiligungserträge der Privatstiftung im Wirtschaftsjahr des Zuflusses ist in der Stiftungs(zusatz)urkunde ausdrücklich festgehalten.

Quellen:
- § 13 Abs. 1 Z 1 lit. b EStG 1988
- § 13 Abs. 1 Z 1 lit. b KStG 1988",0,0.3177570093457944,0.015954664190222415,0.26200873362445415,0.03524229074889868,0.16593886462882096,599,95,0.698114275932312,0.6768735647201538,0.687329888343811,Overly generic uncertainty,Model 3 - RAG (fine-tuned)
ESTG27-007,Frau Huber kauft im Jänner eine Unternehmensanleihe um 10.000 Euro inklusive aufgelaufener Stückzinsen von 200 Euro. Im Oktober desselben Jahres veräußert sie die Anleihe um 10.500 Euro inklusive aufgelaufener Stückzinsen von 350 Euro. Wie sind die beim Kauf gezahlten und beim Verkauf erhaltenen Stückzinsen nach § 27 EStG 1988 zu behandeln?,Stückzinsen sind im System des § 27 EStG 1988 gesondert zu behandeln. Gemäß § 27 Abs. 2 Z 2 EStG 1988 sind Stückzinsen ausdrücklich von den laufenden Kapitalerträgen aus Kapitalforderungen ausgenommen. Die beim Kauf bezahlten Stückzinsen von 200 Euro erhöhen die Anschaffungskosten der Anleihe und mindern damit einen späteren Veräußerungsgewinn. Die beim Verkauf erhaltenen Stückzinsen von 350 Euro stellen gemäß § 27 Abs. 6 Z 5 EStG 1988 einen eigenen Realisierungstatbestand dar (Zufluss anteiliger Einkünfte aus der Überlassung von Kapital anlässlich der Realisierung) und sind als Einkünfte aus Kapitalvermögen steuerpflichtig. Der Veräußerungsgewinn aus der Anleihe selbst berechnet sich aus: Verkaufserlös ohne Stückzinsen (10.150 Euro) minus Anschaffungskosten ohne Stückzinsen (9.800 Euro) = 350 Euro gemäß § 27 Abs. 3 EStG 1988.,MODEL-3,Die Antwort ist unklar. Nach § 27 Abs. 1 EStG 1988 sind die beim Kauf gezahlten und beim Verkauf erhaltenen Stückzinsen steuerlich absetzbar. Die Rechtslage ist unklar.,0,0.21621621621621623,0.006254935522377548,0.19631901840490795,0.11180124223602483,0.17177914110429449,168,27,0.7641721963882446,0.6702791452407837,0.7141527533531189,Overly generic uncertainty,Model 3 - RAG (fine-tuned)
ESTG27-008,Herr Gruber zieht von Österreich in die Schweiz (Nicht-EU/EWR-Staat) und besitzt dabei im Privatvermögen Aktien mit stillen Reserven von 20.000 Euro sowie einen Future-Kontrakt mit einem latenten Gewinn von 5.000 Euro. Welche steuerlichen Konsequenzen hat der Wegzug nach § 27 EStG 1988?,"Der Wegzug in die Schweiz führt zu einer Einschränkung des österreichischen Besteuerungsrechts und gilt gemäß § 27 Abs. 6 Z 1 EStG 1988 als fiktive Veräußerung sowohl hinsichtlich der Aktien (Wirtschaftsgut im Sinne des Abs. 3) als auch des Future-Kontrakts (Derivat im Sinne des Abs. 4). Da die Schweiz kein EU/EWR-Staat ist, greift die Stundungsregelung des § 27 Abs. 6 Z 1 lit. a EStG 1988 nicht – diese gilt nur für EU/EWR-Staaten. Gemäß § 27 Abs. 6 Z 1 lit. d EStG 1988 sind in allen nicht von lit. a erfassten Fällen die § 6 Z 6 lit. c und d EStG 1988 sinngemäß anzuwenden, was zur sofortigen Steuerpflicht auf die stillen Reserven von 20.000 Euro (Aktien) und 5.000 Euro (Future) führt.",MODEL-3,"Die Rechtslage ist unklar. Nach § 27 Abs. 1 EStG 1988 ist der Wegzug nach Österreich für Personen mit Wohnsitz im Ausland grundsätzlich steuerfrei. Nach § 27 Abs. 2 EStG 1988 ist der Wegzug nach einem anderen EU/EWR-Staat grundsätzlich steuerfrei. Nach § 27 Abs. 3 EStG 1988 ist der Wegzug nach einem Nicht-EU/EWR-Staat grundsätzlich steuerfrei.

Quellen:
- § 27 EStG 1988",0,0.3085106382978723,0.021021385097838633,0.3045685279187817,0.14358974358974358,0.2233502538071066,372,62,0.7480033040046692,0.657923698425293,0.7000777721405029,Overly generic uncertainty,Model 3 - RAG (fine-tuned)
ESTG27-009,Eine österreichische GmbH & Co KG (Mitunternehmerschaft) hält im Betriebsvermögen Aktien. Die Aktien werden mit Gewinn veräußert. Ein Kommanditist hält seinen Anteil an der KG im Privatvermögen. Sind die Gewinne aus der Aktienveräußerung für den Kommanditisten Einkünfte aus Kapitalvermögen nach § 27 EStG 1988?,"Nein. Obwohl die KG Aktien hält, deren Erträge grundsätzlich unter § 27 EStG 1988 fallen könnten, greift hier die Subsidiaritätsklausel des § 27 Abs. 1 EStG 1988. Danach liegen Einkünfte aus Kapitalvermögen nur vor, soweit sie nicht zu den Einkünften im Sinne des § 2 Abs. 3 Z 1 bis 4 EStG 1988 gehören. Da die Aktien im Betriebsvermögen der KG gehalten werden und die KG Einkünfte aus Gewerbebetrieb erzielt (§ 2 Abs. 3 Z 3 EStG 1988), stellen die Gewinne aus der Aktienveräußerung für den Kommanditisten anteilige Einkünfte aus Gewerbebetrieb dar – unabhängig davon, dass er seinen Kommanditanteil im Privatvermögen hält.",MODEL-3,"Ja. Nach § 27 EStG 1988 Abs. 1 Z 1 und 2 ist der Gewinn aus der Veräußerung von Aktien grundsätzlich Einkünfte aus Kapitalvermögen.

Quellen:
- § 27 EStG 1988 Abs. 1 Z 1 und 2",0,0.3676470588235294,0.023714134963199164,0.3660130718954248,0.15894039735099338,0.2222222222222222,175,35,0.7833250761032104,0.7002981305122375,0.739488422870636,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-010,"Frau Stern hat über ihre österreichische Bank im Privatvermögen eine Put-Option auf Aktien der Y-AG gekauft und dafür eine Optionsprämie von 800 Euro bezahlt. Die Option läuft wertlos aus, weil der Aktienkurs gestiegen ist. Zusätzlich hat sie als Stillhalterin bei einer anderen Option eine Prämie von 1.500 Euro erhalten, die ebenfalls wertlos ausläuft. Wie sind diese beiden Positionen nach § 27 EStG 1988 zu behandeln?","Die beiden Positionen sind unterschiedlich zu behandeln: (1) Die wertlos ausgelaufene Put-Option führt zu einem Verlust (verlorene Optionsprämie von 800 Euro). Dieser Verlust aus der sonstigen Abwicklung eines Derivats fällt unter § 27 Abs. 4 Z 4 EStG 1988. (2) Die als Stillhalterin erhaltene Prämie von 1.500 Euro stellt eine Stillhalterprämie gemäß § 27 Abs. 4 Z 2 EStG 1988 dar und ist unmittelbar bei Zufluss steuerpflichtig – auch wenn die Option später wertlos ausläuft, ändert dies nichts an der bereits entstandenen Steuerpflicht auf die Prämie. Ein Verlustausgleich zwischen dem Optionsverlust (−800 Euro) und der Stillhalterprämie (+1.500 Euro) ist gemäß § 27 Abs. 8 Z 3 EStG 1988 zulässig, da beide dem besonderen Steuersatz nach § 27a Abs. 1 EStG 1988 unterliegen.",MODEL-3,"Die maßgeblichen Paragraphen sind § 27 EStG 1988 und § 33 Abs. 6 EStG 1988.

Die maßgeblichen Passagen lauten:
- § 27 EStG 1988: „Die Steuerpflichtigen können sich an der Ausübung von Optionen beteiligen, wenn sie die Optionen für bestehende und vor dem 1. Jänner 2004 erworbene Beteiligungen, mit Wirksamkeit für die Veranlagung 2004 ausüben und eine entsprechende Erklärung spätestens gemeinsam mit der Körperschaftsteuererklärung für das Jahr 2004 abgeben.“
- § 33 Abs. 6 EStG 1988: „Bei Anspruch auf einen der Absetzbeträge gemäß § 33 Abs. 6 steht der Teuerungsabsetzbetrag bis zu laufenden Pensionseinkünften von 20 500 Euro im Kalenderjahr zu und vermindert sich zwischen laufenden Pensionseinkünften von 20 500 Euro und 25 500 Euro gleichmäßig.“

Die Optionen sind grundsätzlich steuerpflichtig. Die maßgeblichen Paragraphen des österreichen Rechts regeln die steuerliche Behandlung von Optionen. Die maßgeblichen Passagen des österreichen Rechts sind § 27 EStG 1988 und § 33 Abs. 6 EStG 1988.

Quellen:
- KStG.pdf, Seite 19
- KStG.pdf, Seite 39
- EStG.pdf, Seite 206",0,0.343859649122807,0.009702414674466506,0.3213114754098361,0.052805280528052806,0.17049180327868854,1074,162,0.672242283821106,0.6895355582237244,0.6807791590690613,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-011,"Herr Adler ist Begünstigter einer Privatstiftung. Im laufenden Geschäftsjahr beträgt der Bilanzgewinn der Stiftung zu Jahresbeginn 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro, und das Evidenzkonto weist einen Stand von 200.000 Euro aus. Die Stiftung schüttet 90.000 Euro an Herrn Adler aus. In welchem Ausmaß handelt es sich um steuerpflichtige Einkünfte aus Kapitalvermögen?","Gemäß § 27 Abs. 5 Z 8 EStG 1988 gelten Zuwendungen insoweit als Substanzauszahlung (und damit nicht als steuerpflichtige Einkünfte), als sie den maßgeblichen Wert übersteigen und im Evidenzkonto Deckung finden. Der maßgebliche Wert gemäß § 27 Abs. 5 Z 8 lit. b EStG 1988 beträgt: Bilanzgewinn (50.000 Euro) + Gewinnrücklagen (30.000 Euro) = 80.000 Euro. Bis zu dieser Höhe (80.000 Euro) stellt die Zuwendung steuerpflichtige Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 5 Z 7 EStG 1988 dar. Der überschießende Betrag von 10.000 Euro (90.000 − 80.000) gilt als Substanzauszahlung, sofern das Evidenzkonto mit 200.000 Euro ausreichend Deckung bietet (was hier der Fall ist). Diese 10.000 Euro sind nicht steuerpflichtig und mindern das Evidenzkonto.",MODEL-3,Die Rechtslage ist unklar. Nach § 17 Abs. 1 EStG sind die Einkünfte aus Kapitalvermögen grundsätzlich steuerpflichtig. Für die nächsten 145.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewinns steuerfrei. Für die restlichen 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewinns steuerfrei. Für die restlichen 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewinns steuerfrei. Für die restlichen 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewinns steuerfrei. Für die restlichen 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewinns steuerfrei. Für die restlichen 175.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Für die folgenden 230.000 Euro der Bemessungsgrundlage steht der Gewinnfreibetrag zu. Insgesamt stehen somit höchstens 46.400 Euro des Gewin,0,0.16997167138810199,0.009889517885943439,0.16797900262467189,0.05804749340369393,0.13648293963254593,1640,232,0.6072475910186768,0.6356067061424255,0.6211035847663879,Overly generic uncertainty,Model 3 - RAG (fine-tuned)
ESTG27-012,"Frau Koch hält im Privatvermögen Aktien bei der österreichischen Bank A. Sie überträgt diese auf ihr eigenes Depot bei der deutschen Bank B und beauftragt Bank A, dem Finanzamt innerhalb eines Monats Name, Steuernummer, die übertragenen Aktien und deren Anschaffungskosten sowie die Empfängerbank mitzuteilen. Zwei Monate später zieht Frau Koch nach Kanada. Gilt nun rückwirkend die ursprüngliche Depotübertragung doch als Veräußerung?","Nein, die ursprüngliche Depotübertragung bleibt keine Veräußerung. Sie erfüllte zum Zeitpunkt der Übertragung die Voraussetzungen des § 27 Abs. 6 Z 2 EStG 1988 (Mitteilung an das Finanzamt innerhalb eines Monats). Allerdings bewirkt der spätere Wegzug nach Kanada (Nicht-EU/EWR-Staat) gemäß § 27 Abs. 6 Z 1 lit. b EStG 1988 eine fiktive Veräußerung, da dies als tatsächliche Veräußerung gilt, wenn ein späterer Wegzug in einen Staat erfolgt, der nicht von § 27 Abs. 6 Z 1 lit. a EStG 1988 erfasst ist. Die stillen Reserven in den Aktien zum Zeitpunkt des Wegzugs nach Kanada werden damit steuerpflichtig, da das österreichische Besteuerungsrecht eingeschränkt wird.",MODEL-3,"Ja. Nach § 73 EStG ist die Übertragung von Wirtschaftsgütern auf ein anderes Depot des Steuerpflichtigen grundsätzlich nicht als Veräußerung zu qualifizieren. Die Übertragung von Wirtschaftsgütern auf ein Depot eines anderen Steuerpflichtigen ist ebenfalls nicht als Veräußerung zu qualifizieren. Die Übertragung von Wirtschaftsgütern auf ein Depot eines anderen Steuerpflichtigen ist grundsätzlich nicht als Veräußerung zu qualifizieren.

Quellen:
- § 73 EStG",0,0.23170731707317072,0.005421622217634519,0.28108108108108104,0.07650273224043716,0.17297297297297298,460,60,0.7229653596878052,0.6597481369972229,0.6899116039276123,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-013,"Herr Jung ist Mitglied einer Agrargemeinschaft und erhält im laufenden Jahr zunächst eine Vorauszahlung von 2.500 Euro im Mai und eine weitere Zahlung von 2.000 Euro im November. Handelt es sich um steuerpflichtige Einkünfte aus Kapitalvermögen nach § 27 EStG 1988, obwohl jede Einzelzahlung unter 4.000 Euro liegt?","Ja, die Gesamtzahlungen von 4.500 Euro im Kalenderjahr sind steuerpflichtig. Gemäß § 27 Abs. 2 Z 1 lit. d EStG 1988 stellen Bezüge aus Anteilen an körperschaftlich organisierten Agrargemeinschaften nur dann Einkünfte aus Kapitalvermögen dar, wenn sie einen Betrag von 4.000 Euro im Kalenderjahr übersteigen. Maßgeblich ist die Summe aller Bezüge im Kalenderjahr, nicht die einzelne Zahlung. Da die Gesamtbezüge (2.500 + 2.000 = 4.500 Euro) die Freigrenze von 4.000 Euro überschreiten, sind die gesamten 4.500 Euro steuerpflichtig – nicht nur der überschießende Betrag, da es sich um eine Freigrenze und nicht um einen Freibetrag handelt.",MODEL-3,"Nein. Nach § 33 Abs. 8 Z 2 EStG 1988 sind die einzelnen Zahlungen von 2.500 Euro und 2.000 Euro steuerpflichtig, wenn sie nicht unter 4.000 Euro liegen.

Quellen:
- § 33 Abs. 8 Z 2 EStG 1988",0,0.3285714285714286,0.01269734021715874,0.30344827586206896,0.13986013986013987,0.1793103448275862,190,40,0.800369918346405,0.6991012096405029,0.7463158369064331,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-014,"Frau Braun kauft Aktien im Wert von 20.000 Euro und finanziert den Kauf durch ein Bankdarlehen, für das sie 800 Euro Zinsen bezahlt. Im selben Jahr erhält sie Dividenden von 600 Euro aus diesen Aktien und erzielt bei der Veräußerung der Aktien einen Verlust von 1.500 Euro. Kann sie die Darlehenszinsen oder den Veräußerungsverlust steuermindernd geltend machen?","Nein, die Darlehenszinsen von 800 Euro können bei Einkünften aus Kapitalvermögen, die dem besonderen Steuersatz gemäß § 27a Abs. 1 EStG 1988 unterliegen, grundsätzlich nicht als Werbungskosten abgezogen werden (§ 27a Abs. 4 EStG 1988 schließt den Werbungskostenabzug aus). Der Veräußerungsverlust von 1.500 Euro aus § 27 Abs. 3 EStG 1988 kann gemäß § 27 Abs. 8 Z 1 EStG 1988 nicht mit Sparbuchzinsen ausgeglichen werden; eine Verrechnung mit den Dividenden von 600 Euro ist hingegen zulässig, da beide dem Sondersteuersatz unterliegen (§ 27 Abs. 8 Z 3 EStG 1988). Der verbleibende Verlust von 900 Euro (−1.500 + 600) darf gemäß § 27 Abs. 8 Z 4 EStG 1988 nicht mit anderen Einkunftsarten ausgeglichen werden und ist auch nicht vortragsfähig.",MODEL-3,"Die Antwort lautet: Nein.

Nach § 33 Abs. 6 EStG 1988 ist der Teuerungsabsetzbetrag bis zu laufenden Pensionseinkünften von 20.500 Euro im Kalenderjahr zu und vermindert sich zwischen laufenden Pensionseinkünften von 20.500 Euro und 25.500 Euro gleichmäßig einschleifend auf null.

Quellen:
- § 33 Abs. 6 EStG 1988",0,0.23391812865497075,0.004387461851772414,0.21714285714285714,0.034682080924855495,0.16,314,50,0.7164085507392883,0.690214991569519,0.7030678987503052,No common mistakes found,Model 3 - RAG (fine-tuned)
ESTG27-015,"Herr Kern ist zu 60% an einer GmbH beteiligt, die er im Rahmen seines Einzelunternehmens (Betriebsvermögen) hält. Die GmbH schüttet 10.000 Euro aus. Gleichzeitig hält er privat Aktien derselben GmbH im Wert von 5.000 Euro und erhält darauf anteilig 2.000 Euro Dividende. Wie sind die beiden Ausschüttungen einkommensteuerrechtlich zu behandeln?","Die Einordnung hängt davon ab, ob die Beteiligung im Betriebs- oder Privatvermögen gehalten wird. Die Ausschüttung auf die im Betriebsvermögen des Einzelunternehmens gehaltene GmbH-Beteiligung (10.000 Euro) gehört gemäß § 27 Abs. 1 EStG 1988 nicht zu den Einkünften aus Kapitalvermögen, da sie zu den Einkünften im Sinne des § 2 Abs. 3 Z 1 bis 4 EStG 1988 (hier: Einkünfte aus Gewerbebetrieb) zählt – die Subsidiaritätsklausel des § 27 Abs. 1 EStG 1988 greift. Nur die auf die privat gehaltenen Aktien entfallende Dividende von 2.000 Euro stellt Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 2 Z 1 lit. a EStG 1988 dar.",,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,Missing answer,Model 3 - RAG (fine-tuned)
ESTG27-016,Frau Sommer schließt im Alter von 48 Jahren eine Kapitallebensversicherung auf den Erlebensfall ab. Sie zahlt eine einmalige Prämie von 50.000 Euro. Die Versicherungslaufzeit beträgt 12 Jahre. Nach Ablauf erhält sie 65.000 Euro. Ist der Unterschiedsbetrag von 15.000 Euro steuerpflichtig?,"Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",,,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,Missing answer,Model 3 - RAG (fine-tuned)
ESTG27-017,"Herr Fink hält Genussrechte an einer österreichischen AG, die ihm laufende Erträge gewähren. Im Laufe des Jahres erhält er: (1) einen laufenden Ertrag von 1.000 Euro, (2) eine Sonderzahlung der AG anlässlich einer Kapitalerhöhung von 500 Euro sowie (3) einen Betrag von 300 Euro, den die AG als übernommene Kapitalertragsteuer weiterleitet. Wie sind diese drei Positionen nach § 27 EStG 1988 zu behandeln?","Alle drei Positionen stellen Einkünfte aus Kapitalvermögen dar, jedoch auf unterschiedlicher Grundlage: (1) Der laufende Ertrag von 1.000 Euro aus Genussrechten ist gemäß § 27 Abs. 2 Z 1 lit. c EStG 1988 Einkünfte aus der Überlassung von Kapital. (2) Die Sonderzahlung von 500 Euro anlässlich der Kapitalerhöhung stellt ein besonderes Entgelt gemäß § 27 Abs. 5 Z 1 EStG 1988 dar, das neben den Einkünften nach § 27 Abs. 2 gewährt wird. (3) Die von der AG übernommene Kapitalertragsteuer von 300 Euro gilt gemäß § 27 Abs. 5 Z 2 EStG 1988 ausdrücklich als Einkünfte aus der Überlassung von Kapital, da vom Abzugsverpflichteten übernommene KESt-Beträge den Einkünften zuzurechnen sind.",MODEL-3,"Die folgenden Punkte sind nach § 27 EStG 1988 zu behandeln:
- 1.000 Euro: laufende Erträge sind absetzbar.
- 500 Euro: Sonderzahlung ist absetzbar.
- 300 Euro: Übernommene Kapitalertragsteuer ist absetzbar.

Quellen:
- § 27 EStG 1988",0,0.3172413793103448,0.00832748881054474,0.2894736842105263,0.10666666666666667,0.13157894736842107,233,34,0.7524720430374146,0.6715855002403259,0.7097316384315491,No common mistakes found,Model 3 - RAG (fine-tuned)
