id,answer;;;;;
"""VAT-INTL-002,""Ein Leistungsvertrag ist grundsätzlich eine Lieferung. Eine Leistung ist nur als solche zu bezeichnen, wenn sie sich ausschließlich durch die Verzehrung oder Verwendung des Leistsubjekts ausdrückt. Eine Leistung ist daher nicht als solche zu bezeichnen, wenn sie sich auch auf andere Weise ausdrückt, etwa durch den Ansatz oder die Ausführung. Ein Beispiel für eine solche Leistung ist der Berichterstattung über einen Betrieb.""";;;;;
"""VAT-INTL-003,""Die Leistungen sind gleichwertig zu bezeichnen, wenn sie die gleiche Art und Weise der Arbeit erfordern, dass sie gleichwertig sind. Die Art und Weise der Arbeit ist dabei nicht nur die Art der Tätigkeit, sondern auch die Art der Ausübung dieser Tätigkeit.""";;;;;
"""VAT-INTL-004,""Eine Leistung ist sonstige, nicht selbständige Leistung, wenn sie nicht im Rahmen der Tätigkeit des Unternehmens erfolgt und nicht mit der Tätigkeit des Unternehmens verbunden ist. Eine Leistung ist nicht sonstige Leistung, wenn sie im Rahmen der Tätigkeit des Unternehmens erfolgt und mit der Tätigkeit des Unternehmens verbunden ist.""";;;;;
"""VAT-INTL-005,""Die unentgeltliche Erbringung anderer sonstiger Leistungen ist steuerbar, wenn sie nicht nur zur Ausübung der Tätigkeit des Arbeitgebers selbst verwendet wird, sondern auch zum Erbringen von anderen Leistungen oder zum Erbringen von Leistungen für andere Personen verwendet wird. Die Leistungen müssen ausschließlich für den Bedarf des Personals oder für private Zwecke verwendet werden.""";;;;;
"""VAT-INTL-006,""Ein Umsatz ist tauschähnlich, wenn der Verkäufer eine Art oder Weise des Umsatzes einer anderen Person verwendet, die im Allgemeinen für den Verkäufer nicht anwendbar ist.""";;;;;
"""VAT-INTL-007,""Eine Leistung ist eine andere Art von Arbeit als die Arbeit für den eigenen Nutzen. Eine Leistung ist nur möglich, wenn der Arbeitnehmer einen anderen Gegenstand als den eigenen Nutzen für sich selbst ausschließt und stattdessen einen anderen Gegenstand für jemand anderen ausschließt. Eine Leistung ist nicht möglich, wenn der Arbeitnehmer einen anderen Gegenstand als den eigenen Nutzen für sich selbst ausschließt und stattdessen den eigenen Nutzen für sich selbst ausschließt. Eine Leistung ist nicht möglich, wenn der Arbeitnehmer einen anderen""";;;;;
"""VAT-INTL-008,""Ein Entgelt ist ein Wertgegenstand, der wirtschaftlich mit der Leistung gleichwertig ist. Es liegt also eine wirtschaftliche Gleichwertigkeit vor, nicht nur eine äußerliche Äquivalenz. Ein Entgelt kann auch in Form von Geld sein, aber auch in Form von Leistungen oder Werten sein. Eine Leistung ist sonstige Leistung, wenn sie nicht zur Tätigkeit des Unternehmens gehört und nicht im Rahmen der Tätigkeit des Unternehmens vorgenommen wurde.""";;;;;
"""VAT-INTL-009,""Eine Werkleistung ist die Leistung eines Arbeitgebers gegenüber einem Arbeitgeber, die von der Arbeitnehmergesellschaft als Wirtschaftsjahrzehntel gehalten wird. Es handelt sich dabei um eine wirtschaftliche Leistung, die nicht im Rahmen des Arbeitsverhältnisses erbracht werden kann und die zur Erbringung des Arbeitsverhältnisses unerlässlich ist.""";;;;;
"VAT-INTL-010,""Ja. Eine Leistung ist grundsätzlich nur aktiv durch den Unternehmer selbst möglich. Allerdings können andere Personen die Leistung durchführen. Diese sind als „Unternehmensmitglieder“ zu verstehen. Sie können sich auf direkte oder indirekte Leistungen beziehen. Indirekte Leistungen sind Leistungen, die von einem anderen Unternehmen durchgeführt werden.""";;;;;
VAT-INTL-011,Lieferungen von sonstigen Leistungen sind ausschließlich als Einkünfte aus der Leistungsvermittlung zu behandeln. Lieferungen von sonstigen Leistungen sind nicht als Einkünfte aus der Leasingart zu behandeln. Lieferungen von sonstigen Leistungen sind nicht als Einkünfte aus der Leasingart zu behandeln. Lieferungen von sonstigen Leistungen sind nicht als Einkünfte aus der Leasingart zu behandeln. Lieferungen von sonstigen Leistungen sind nicht als Einkün;;;;;
"VAT-INTL-012,""Eine unentgeltliche sonstige Leistung ist nur als entgeltlich zu bezeichnen, wenn sie mit einer anderen Leistung des Unternehmens gleichwertig ist oder eine andere Leistung des Unternehmens nicht möglich wäre.""";;;;;
"""VAT-INTL-013,""Ja. Eine Leistung ist nicht in Geld zu vergüten, wenn sie nicht als solche wertvoll ist oder nicht wirtschaftlich möglich ist. Ein Beispiel für eine Leistung, die nicht in Geld zu vergütet wird, ist der Berufsermittlung.""";;;;;
"VAT-INTL-014,""Der Umsatz liegt nicht vor, weil die Leistung als Berufserfahrung im Sinne des § 4 Abs 1 EStG nicht als Tätigkeit des Unternehmens zu bezeichnen ist. Es liegt lediglich eine Tätigkeit des Unternehmens vor, die als Tätigkeit des Unternehmens gemäß dem § 4 Abs 2 EStG mit der Erbringung von Berufserfahrungen gleichgestellt wird.""";;;;;
"VAT-INTL-015,""Der Umsatz ist grundsätzlich als Veräußerung von Dienstleistungen zu beurteilen. Da die Mahlzeiten nicht mit der Aufbringung des Bildes verbunden sind, ist der Umsatz als sonstiger Umsatz zu beurteilen.""";;;;;
"""VAT-INTL-016,""Die Leistung des Schneider ist grundsätzlich der Herstellung eines neuen Anzugs. Da der Anzug jedoch bereits vorhanden war, liegt eine Verkäufe- oder Verbrauchsmethode vor. Die Verkäufe- oder Verbrauchsmethode ist nur dann möglich, wenn die Leistung im wesentlichen dem Wiederaufbau einer bestehenden Leistung entspricht. Da der Anzug bereits vorhanden war, liegt keine Verkäufe- oder Verbrauchsmethode vor. Die Leistung ist daher grundsätzlich als""";;;;;
"VAT-INTL-017,""Der Umsatz liegt ausschließlich bei dem bereits produzierten Tisch. Der Tisch ist nicht mehr als Leistung des Tischlers an sich selbst zu verzeichnen, sondern gehört zum Vermögen des Tischlers. Der Umsatz beträgt also nur der Wert des Tisches.""";;;;;
"VAT-INTL-018,""Der Vertragspartner des Eventmanagers (Drittangestellten) ist der Drittanbieter. Der Drittangestellte ist als Unternehmer zu berücksichtigen. Die Leistungen des Dritten sind als Dienstleistung des Unternehmers zu bezeichnen. Es liegt eine Tätigkeitsermittlung vor, die nicht mit der eigenen Leistungsermittlung des Unternehmers vergleichbar ist. Die Tätigkeitsermittlung ist daher grundsätzlich nicht zu beurteilen. Die Tätigkeitsermitt""";;;;;
"VAT-INTL-019,""Die IT-Dienstleistung ist als Unternehmensleistung zu verrechnen. Die Abgabegründung lautet nach Paragraph 4 Abs 1 KStG: „Unternehmensleistungen sind die Leistungen eines Unternehmers an einen anderen Unternehmer oder eine andere Person, die von ihm betrieblich betrieben wird.“""";;;;;
VAT-INTL-020,Die Leistungen des Reisebüros sind als Berufstätigkeit des Unternehmens zu bezeichnen und sind daher nicht steuerpflichtig. Die Aufwendungen des Unternehmens auf die Veranlassung der Leistungen sind jedoch steuerbar.;;;;;
"""VAT-INTL-021,""Der Ort der Leistung ist Wien, weil das Abonnement von einem Österreichischen Unternehmer durch einen Österreichischen Unternehmer erbracht wurde. Die Umsatzsteuer muss grundsätzlich aufgrund des Vertragsort-Grundsatzes mit 19 % gezahlt werden.""";;;;;
"""VAT-INTL-022,""Der steuerliche Leistungsort liegt bei Österreich, da die Leistungen ausschließlich im Inland erfolgen und kein offizieller Wohnsitz vorliegt.""";;;;;
"""VAT-INTL-023,""Nein. Der Ansatz des Wohnsitzes des Empfängers ist nicht anwendbar, da die Cloud-Dienste als Dienstleistung im Sinne der OECD-MA nicht an Nichtunternehmer gerichtet sind. Die Tätigkeit der GmbH liegt bei der Leitung und Verwaltung des Cloud-Verkehrs, was unter den OECD-MA als Tätigkeiten der Unternehmensverwaltung gelten. Die Tätigkeit als Unternehmensverwaltung ist ausschließlich innerhalb Österreichs zu verzeichnen.""";;;;;
"""VAT-INTL-024,""Der steuerliche Leistungsort liegt in den USA, da die Leistungen ausschließlich dort ausgesetzt wurden. Es besteht keine Tätigkeit im Inland.""";;;;;
"VAT-INTL-025,""Die Leistung ist ausschließlich im Inland auszuführen. Da die Privatperson in Brasilien lebt, liegt der Ansässigkeitsstaat bei der Privatperson.""";;;;;
"""VAT-INTL-026,""Der Ort der Leistung ist der Stelle, an der die Umsatzsteuer ermittelt wird. Da die Steuer im Inland gezahlt werden soll, liegt sie im Inland.""";;;;;
"VAT-INTL-027,""Die Leistung ist steuerbar im Inland, da sie auf dem Gebiet des Steuersubjekts (Österreich) ausgeübt wurde.""";;;;;
"""VAT-INTL-028,""Ein Unternehmer ist jener, der eine Leistung durchführen will und die Leistung durchführen kann. Ein Nichtunternehmer ist jener, der keine Leistung durchführen will oder die Leistung nicht durchführen kann. Es liegt ein Unterschied zwischen Willkür und Faktum vor. Ein Willkürverzug ist ein Faktum, wenn der Unternehmer die Leistung nicht durchführen will, aber die Leistung durchführen kann. Ein Faktum ist ein Willkürverzug, wenn der Unternehmer die Leistung nicht durchführen will und die Leistung nicht durchführen""";;;;;
"""VAT-INTL-029,""Der Umsatz ist grundsätzlich als Verkauftes Vermögen zu verrechnen. Da der Umsatz nicht mit einer Leistung oder einem Dienst verbunden ist, sondern ausschließlich mit dem Verkauf eines Produkts, liegt der Umsatztyp als Verkauf von Vermögen vor.""";;;;;
"VAT-INTL-030,""Der Ort der sonstigen Leistung liegt bei Kanada, da die Körperschaftsbefreiung durch das Wirtschaftsjahr des Unternehmens angewendet wurde.""";;;;;
"VAT-INTL-031,""Die Steuerschuld liegt bei Österreich, da der IT-Spezialist im Inland tätig ist und die Datenverarbeitung auf dem Gebiet der privaten Ahnenforschung vorliegt. Die Steuerpflicht gilt für die gesamte Leistung, wobei die Auslandsgebühren nicht steuerlich abzugsfähig sind.""";;;;;
"""VAT-INTL-032,""Nein. Eine Katalogleistung ist grundsätzlich nur möglich, wenn der Käufer die Leistung durch einen anderen Käufer außerhalb des Verkäufers überträgt. Da der Tourist den Vorgang selbst durchführt, liegt keine Katalogleistung vor.""";;;;;
"""VAT-INTL-033,""Der Leistungsort liegt bei Österreich, da das Lied von einem Wiener Musiker übertragen wurde. Die Tätigkeit des Musikers im Ausland ist nicht als Tätigkeit außerhalb des Staates zu verstehen.""";;;;;
"""VAT-INTL-034,""Der Leistungsort liegt im Inland, da die Leistung im Inland erfolgt und der Privatkunde im Ausland zugeführt wird.""";;;;;
"VAT-INTL-035,""Der Zweck ist es, die Steuerpflichtigen durch die Ermittlung und Auslegung von Steuerschuldnerstatbeständen zu fördern und die Steuerpflichtigen durch die Erklärung ihrer Steuerschuldnerstatbestände zu beruhigen.""";;;;;
"VAT-INTL-036,""Der Leistungsort kann sich in beiden Richtungen verschieben: entweder auf den Ort des Betriebs oder auf den Ort des Verbrauchers. Die Veränderung des Leistungsorts ist grundsätzlich nur möglich, wenn die Veranlassung zur Veränderung der Tätigkeit nicht aus dem Bereich der Gewerblichkeitsbestimmungen hervorgeht.""";;;;;
"""VAT-INTL-037,""Der Vorgang ist ein Verkäufesverhältnis zwischen einem Verkäufer und einem Verbraucher. Da der Verkauf von Getreide zur Produktion von Mehl gehört, ist der Ansatz mit einer Mahlgebühr nicht möglich. Es liegt daher ein Verkäufesverhältnis vor, bei dem der Ansatz mit einer Verkäufemethode steuerpflichtig ist. Die Verkäufemethode ist grundsätzlich auf die Höhe des Verkaufspreises anzuwenden""";;;;;
"""VAT-INTL-038,Die Stadtführung ist als Tätigkeitsausgabe im Sinne des OECD-MA zu verstehen. Die Tätigkeitsausgabe ist mit dem Steuersatz 19 abzugsfähig.";;;;;
"""VAT-INTL-039,Der Messeeintritt ist im Inland stattfindend. Die Leistung erfolgt innerhalb des Arbeitsstättenstaates Österreichs. Es liegt daher ein Einkommen ausländischer Quellen vor. Der Betrieb ist nicht selbständig und besitzt keine eigenen Leistungsstellen außerhalb des Arbeitsstättenstaates Österreichs. Es besteht kein Ansässigkeitsstaat. Es liegt eine Tätigkeitsausübung im Arbeitsstättenstaat vor. Der Betrieb ist nicht selbständig und besitzt keine";;;;;
"VAT-INTL-040,""Die Leistung ist steuerpflichtig, weil sie nicht als privater Dienstleistung oder als Berufserfahrung im Sinne des § 4 Abs 1 EStG zu bezeichnen ist. Die Leistung ist als Berufserfahrung im Sinne des § 4 Abs 2 EStG zu bezeichnen, weil sie mit der Tätigkeit des Arbeitgebers verbunden ist und nicht nur von ihm durchgeführt wird.""";;;;;
"""VAT-INTL-041,""Der Leistungsort liegt bei Österreich, da die Tätigkeit als Unternehmensgründung im Inland stattfindet und nicht im Ausland.""";;;;;
"""VAT-INTL-042,""Nein. Es liegt keine Sonstgegenstandigkeit vor, da der Auftraggeber (Markus) bereits einen anderen Auftraggeber (Herr Stolz) hatte. Es besteht auch kein Abkommensatzuss, da es sich um eine unmittelbare und ausschließliche Zusammenarbeit zwischen den beiden Unternehmen handelt. Es liegt eine Sonstgegenstandigkeit vor, weil der Auftraggeber (Markus) bereits einen anderen Auftraggeber (Herr Stolz) hatte. Es besteht auch kein Abkommensatzuss, da es sich""";;;;;
"""VAT-INTL-043,""Nein. Es handelt sich um eine privates Begegnung, die keine sonstige Leistung ist.""";;;;;
"""VAT-INTL-044,Nein. Der Verbrauch von Fahrzeugen für private Zwecke ist nicht steuerpflichtig.";;;;;
"""VAT-INTL-045,Nein. Der Verbrauch von einem Führungsgeräte für private Zwecke ist nicht als Unternehmensverbrauch zu bezeichnen. Es besteht keine Steuersubjektivität.";;;;;
"""VAT-INTL-046,""Die Steuerpflicht liegt bei Wien, da die Tätigkeit im Inland stattfand. Die Leistung ist als internationale Tätigkeit zu bezeichnen. Die Steuerschuld ist auf den Betriebsunternehmer, der die Tätigkeit leistete, abzuziehen.""";;;;;
"""VAT-INTL-047,""Die Leistung ist steuerlich im Inland zu veranlassten, da sie von einem Unternehmensvermögen ausgesetzt wurde. Die Steuerpflicht besteht nur bei den Steuersubjektiven, also dem Buchhaltungsunternehmen aus Wien, weil es sich um einen Steuersubjektiv handelt, der die Steuerpflicht erhebt.""";;;;;
"""VAT-INTL-048,""Die Leistung ist im Inland zu steuern, da sie im Inland stattfand und nicht nur im Ausland auftritt.""";;;;;
"""VAT-INTL-049,""Die Leistung ist im Inland zu steuern, da sie von der Firma ausgeführt wurde.""";;;;;
"""VAT-INTL-050,""Eine Vermittlungsleistung an einen Nichtunternehmer ist an den Ort der Veranlassung zu ermitteln. Hierbei liegt die Veranlassung vor dem Unternehmen, das die Vermittlung leistet. Es liegt keine Veranlassung vor dem Nichtunternehmer, da dieser sich nicht für die Vermittlung interessiert.""";;;;;
"""VAT-INTL-051,Ja. Die Maklerleistung ist eine sonstige Leistung im Zusammenhang mit dem Grundstück. Sie wird ausschließlich bei der Vermittlung durch den Makler ausgeübt.";;;;;
"""VAT-INTL-052,Nein. Eine Leistung im Zusammenhang mit einem Grundstück ist eine Leistung im Bereich des Eigentums. Der Leistungsort liegt daher im Inland.";;;;;
"""VAT-INTL-053,""Nein. Es handelt sich um eine Leistung im Zusammenhang mit einem Grundstück, weil das Grundstück nicht nur zur Nutzung zur Verfügung gestellt wird, sondern auch von der Unternehmerschaft für andere Zwecke verwendet wird. Die Leistung ist daher nicht als erbracht, sondern als abgezogen zu gelten.""";;;;;
"""VAT-INTL-054,""Eine Leistung ist sonstige Leistung, wenn sie nicht an einen Unternehmer, sondern an einen Nichtunternehmer erbracht wird. Eine Führung in einem Museum oder die Verkäufe von Kunstwerken in einer Galerie sind Leistungen an Nichtunternehmer.""";;;;;
"""VAT-INTL-055,""§ 4 Abs 1 EStG beschränkt sich auf die Leistungen einer Unternehmertätigkeit. Die Leistung als Nichtunternehmer ist nicht im Rahmen der Unternehmertätigkeit zu bezeichnen. Es liegt daher keine Leistung einer Unternehmertätigkeit vor und § 4 Abs 1 EStG gilt nicht. Der Ansatz des Art 20 Abs 3 Z 1 KStG ist daher anwendbar. Die Leistung ist eine Leistung einer Tätigkeit, die nicht durch Unternehmertät""";;;;;
"""VAT-INTL-056,""Es sind nur Reparaturarbeiten an beweglichen Gegenständen als sonstige Leistungen zu verstehen, wenn sie nicht mit der Wiederherstellung des Originalwertes gleichkommt und nicht durch die Verwendung von anderen Leistungen ersetzt werden kann. Gutachten an beweglichen Gegenständen sind sonstige Leistungen, wenn sie nicht mit der Wiederherstellung des Originalwertes gleichkommt und nicht durch die Verwendung von anderen Leistungen ersetzt werden kann.""";;;;;
"""VAT-INTL-057,""Eine Restaurant- oder Cateringleistung an einen Nichtunternehmer ist grundsätzlich nur im betrieblichen Eigenverbrauch möglich. Bei einer Tätigkeit an mehreren Standorten ist die Ausführung der Leistung an einem anderen Standort als der betriebliche Eigenverbrauch möglich, wenn der Unternehmer den Betrieb auf mehreren Standorten betrieblich verwalten kann und die Leistung an einem anderen Standort nicht wesentlich abweicht vom betrieblichen Eigenverbrauch.""";;;;;
"""VAT-INTL-058,""Die Leistung ist im Inland zu erbringen, da der Verbraucher (die Mitarbeiter) im Inland lebt. Die Leistung ist daher nicht steuerpflichtig.""";;;;;
"""VAT-INTL-059,""Die Steuerpflicht ist nur dann zu belegen, wenn die Veräußerung oder die Ausführung des Vermietungsverhältnisses im Inland stattfindet. Da der Vertrag in Hamburg abgeschlossen wurde und der Boot in Hamburg liegt, ist die Steuerpflicht ausschließlich im Inland zu belegen.""";;;;;
"""VAT-INTL-060,Nein. Eine kurzfristige Vermietung ist eine Veräußerung von einem Leihvermögen für einen Zeitraum von weniger als 14 Tagen. Hier liegt der Zeitraum von 14 Tagen. Es handelt sich um eine längere Fristvermietung.";;;;;
"""VAT-INTL-061,""Die Steuerschuld ist auf den Veranlasser der Ausführung zuzunehmen. Da Frau Becker die Miete ausführt, gilt die Vermietung als ausgeführt im Inland. Die Steuer ist daher nur auf die Einkünfte aus der Vermietung anfallen zu gehen.""";;;;;
"""VAT-INTL-062,""Nein. Eine kurzfristige Vermietung ist eine Veranlassungsgrundlage für die Ermittlung des Abkommens, wenn der Veräußerer die Veranlassung nicht selbst ausschließen kann. Da Frau Becker die Veranlassung nicht ausschließen konnte, liegt keine kurzfristige Vermietung vor. Die Veranlassung zur Ermittlung des Abkommens besteht aus dem Vertragsverhältnis und dem Zeitpunkt des Vertragsabkommens.""";;;;;
"""VAT-INTL-063,""Die Leistung ist steuerpflichtig, weil sie im Inland stattfand und nicht als privater Unterhaltung durch einen private Person getätigt wurde. Die Leistung ist als Musikveröffentlichung zu beurteilen.""";;;;;
"""VAT-INTL-064,""Die Leistung ist steuerpflichtig, weil sie innerhalb des Staates durch das Unternehmen ausgesetzt wird und nicht als Selbständige im Ausland eingerichtet wurde. Die Steuerpflicht gilt auch für die Verwaltungskosten, die zur Überwachung der Leistung erbracht werden.""";;;;;
"""VAT-INTL-065,""Die Leistung ist steuerpflichtig, weil sie im Inland durchgeführt wurde und nicht im Ausland. Steuerschuldner ist der Tourist. Steuerpflichtige Betriebshöhe beträgt EUR 100. Steuer ist aufgrund des Abkommens mit Deutschland nicht zu besteuern.""";;;;;
"""VAT-INTL-066,""Der Leistungsort liegt im anderen Staate, Österreich. Die Tatsache, dass die Hochzeit in einem anderen Land stattfindet, ist keine Ausnahme, sondern eine allgemeine Bestimmung des OECD-MA. Es liegt keine Verkehrsunbeschränkung vor, da die Fotos nicht auf demselben Ort erbracht wurden.""";;;;;
"""VAT-INTL-067,""Der Leistungsort liegt bei Österreich, da die Vertragsbestimmungen einen langfristigen Zeitraum betreffen.""";;;;;
"""VAT-INTL-068,""Die Leistung ist steuerpflichtig, weil sie im Inland durchgeführt wurde und nicht nur im Ausland durchgeführt wurde. Die Leistung ist als Tätigkeitssteuer steuerbar.""";;;;;
"""VAT-INTL-069,""Die Leistung ist steuerpflichtig, weil sie als Tätigkeitsausübung im Inland des Steuerstaates für den Steuerpflichtigen im Inland erfolgt. Die Leistung ist nicht steuerpflichtig, weil sie nicht als Tätigkeitsausübung im Inland des Steuerstaates für den Steuerpflichtigen im Ausland erfolgt.""";;;;;
"""VAT-INTL-070,""Die Leistung ist steuerpflichtig im Inland, da sie auf dem Inlandsstaat beruht.""";;;;;
"""VAT-INTL-071,""Die Leistung ist steuerpflichtig, weil sie nicht als privater Kulturkunstausstellung im Sinne des § 2 Abs 1 EStG zu bezeichnen ist. Die Ausstellung ist eine öffentliche Kunstausstellung gemäß Paragraph 3 EStG. Steuerschuldner ist der Künstler, da er die Leistung selbst geleistet hat. Steuern sind nur auf den Ansässigkeitsstaat des Künstlers abzusetzen. Steuerschuldner ist Österreich. Steuersumme""";;;;;
"""VAT-INTL-072,""Die Leistung ist steuerpflichtig, weil sie als Tätigkeitsleistung im Sinne des OECD-MA für eine Tätigkeit im Ausland eingesetzt wird. Die Steuer ist auf den Gewinnen mitunter 10 % zuzusetzen.""";;;;;
"""VAT-INTL-073,""Die Leistung ist steuerpflichtig, weil sie im Inland durchgeführt wurde und nicht im Ausland. Steuerschuldner ist Christian als Austragungsort Österreich. Steuern sind nur auf den Gewinn aus der Leistung zu berücksichtigen. Steuerschuldner ist Christian als Austragungsort Österreich. Steuern sind nur auf den Gewinn aus der Leistung zu berücksichtigen. Steuerschuldner ist Christian als Austragungsort Österreich. Steuern sind nur auf den Gewinn aus der""";;;;;
"""VAT-INTL-074,""Die Leistung ist steuerpflichtig, weil sie nicht als Teil eines öffentlichen Dienstes oder als Teil einer öffentlichen Aufführung ausgeübt wird. Die Steuer ist auf den Gewinn der Vermietung zu berücksichtigen.""";;;;;
"""VAT-INTL-075,""Die Leistung ist steuerpflichtig, weil sie im Inland stattfand und nicht als Teil eines internationalen Unternehmens ausgeübt wurde. Die Steuerpflicht gilt auch für die Auszahlung des Steuersatzes.""";;;;;
"""VAT-INTL-076,""Die Leistung ist steuerpflichtig, weil sie nicht als Freizeitleistung im Sinne des OECD-MA abzugsfähig ist. Die Steuer ist aufgrund der Einkünfteabzugsgesetzgebung in Österreich bei 10 % zu besteuern.""";;;;;
"""VAT-INTL-077,""Die Leistung ist steuerpflichtig, weil sie mehr als 123 Tage dauert. Es liegt keine Ausnahme vor, da kein Teil der Leistung im Inland stattfand.""";;;;;
"""VAT-INTL-078,""Die Leistung ist steuerpflichtig, weil sie eine wirtschaftliche Tätigkeit im Inland ist und nicht als Privatleistung gilt. Die Steuerpflicht gilt auch für die Verwaltung der Leistung, insbesondere für die Wartung des Tiny Houses.""";;;;;
"""VAT-INTL-079,""Die Leistung ist steuerpflichtig, weil sie im Inland durchgeführt wurde und nicht als privater Dienstleistung im Ausland eingesetzt werden konnte. Die Steuer ist auf 10 % abzusetzen.""";;;;;
"""VAT-INTL-080,""Die Leistung ist steuerpflichtig, weil sie auf dem Gebiet des Staates Österreich stattfand und nicht auf dem Gebiet des Staates Deutschland. Die Steuer ist gemäß Paragraph 2 Abs 3 EStG auf 15 % abzusetzen.""";;;;;
"""VAT-INTL-081,""Die Leistung ist steuerpflichtig, weil sie aufgrund des Vertrags mit dem Start-up im Inland durchgeführt wird und nicht im Ausland. Die Steuerpflicht gilt auch für die Aufwendungen der Agentur, die zur Realisierung der Leistung erforderlich sind.""";;;;;
"""VAT-INTL-082,""Die Leistung ist steuerpflichtig, weil sie im Inland durchgeführt wird und nicht als Teil eines Betriebs oder einer sonstigen Tätigkeit des Unternehmens eingesetzt wurde. Die Steuerpflicht gilt auch für die Verkäufe der Leistungen, die im Inland stattfinden.""";;;;;
"""ESTG27-001,""Die 10.000 Euro aus der GmbH sind als Einkünfte aus Beteiligungsertragsvermögen zu bezeichnen. Da sie nicht mit dem Betrieb zusammenhängen, sind sie nicht Teil des Betriebsvermögens und daher nicht als Einkünfte aus Betriebsvermögen zu bezeichnen. Die 2.000 Euro Dividenden sind als Einkünfte aus Beteiligungsertragsvermögen zu bezeichnen.""";;;;;
"ESTG27-002,""Nein. Der Unterschiedsbetrag ist nicht steuerpflichtig, weil die Versicherungskapitallebensversicherung nach Paragraph 2 Abs 3 EStG gemäß Paragraph 2 Abs 4 Z 1 KStG als beschränkte Leistungsart des Lebensversicherungseigenvermögens zu beurteilen ist.""";;;;;
"""ESTG27-003,""Der Veräußerungseffekt gilt für den Veräußerer, also Herrn Wolf. Der Veräußerungseffekt gilt nur für Veräußerungen, also nicht für Verkäufe. Es liegt kein Dividendenverzicht vor, da keine Dividendenabzugsteuer gezahlt werden muss. Es liegt kein Verlustausgleich vor, da keine Verluste entstehen. Es liegt kein Verlustausgleich vor, da keine Verluste entstehen. Es liegt kein Verlustausgleich vor, da""";;;;;
"""ESTG27-004,Der Verlust aus Jahr 1 ist nicht mit den Dividenden aus Jahr 2 zu rechnen. Der Verlust ist als Einkommen im Jahr 1 zu berücksichtigen. Es liegt ein Verkehrsunterhaltungsempfangsrecht vor.";;;;;
"""ESTG27-005,""Nein. Die Übertragung von Wertpapieren ist grundsätzlich als Schenkung zu verstehen. Die Anschaffungskosten sind nicht als Veräußerungskosten, sondern als Aufzugssteuer abzugsfähig.""";;;;;
"ESTG27-006,""Die Rückübertragung ist grundsätzlich nicht steuerpflichtig. Der Rückverlust ist jedoch mit dem Einkommen des privaten Vermögens zu addieren. Da der Letztstand der Privatstiftung 80.000 Euro betrug, ergibt sich ein Rückverlust von 120.000 Euro. Dieser Rückverlust darf nur auf den Einkommensteuerpflichtigen angerechnet werden.""";;;;;
"ESTG27-007,""Die Stückzinsen sind als Verluste des Kaufmittels zu berücksichtigen. Die abzugsfähigen Stückzinsen von 200 Euro sind im Jahr der Kaufkraftung mit 13 % abzugsfähig, also 26 Euro. Die abzugsfähigen Stückzinsen von 350 Euro sind im Jahr der Kaufkraftung mit 12 % abzugsfähig, also 42 Euro. Die abzugsfähigen Stückzinsen von 26 Euro sind im Jahr der""";;;;;
"ESTG27-008,""§ 27 EStG 1988 erlaubt den Eintritt in eine andere Staatsgewalt, wenn der Steuerpflichtige nicht mehr als 10 % seines Vorsteuerpflichtigen Vermögens im anderen Staatsgewalt ist. Da Herr Gruber im privaten Vermögen 20.000 Euro mit stillen Reserven und 5.000 Euro mit einem Future-Kontrakt versteht, liegt ein Verbleib im anderen Staatsgewalt vor. Der Verble""";;;;;
"ESTG27-009,""Nein. § 27 EStG 1988 besagt lediglich, dass Einkünfte aus dem Veräußerungsvermögen von Personen im Privatvermögen als Einkünfte aus Kapitalvermögen zu berücksichtigen sind. Der Verlust aus dem Veräußerungsvermögen ist nicht betroffen.""";;;;;
"""ESTG27-010,""§ 27 EStG 1988 besagt, dass wertlose Optionen mit dem Wert der Optionprämie gleichgesetzt werden müssen. Da die Option auf den Aktien wertlos ist, muss die Optionprämie von 800 Euro auf 1.300 Euro umgerechnet werden. Die 1.500 Euro der Stillhalterprämie müssen nicht umgerechnet werden, da sie nicht wertlos ist.""";;;;;
"""ESTG27-011,Es liegt ein steuerpflichtiger Einkommen aus Kapitalvermögen vor. Der Steuerschuldner hat 10.000 Euro steuerpflichtigen Einkünfte aus Kapitalvermögen zu entrichten.";;;;;
"""ESTG27-012,""Nein. Die Übertragung von Wertpapieren ist grundsätzlich nicht als Veräußerung zu betrachten, sondern als Transaktion mit Vermögen. Eine Veräußerung erfolgt nur dann, wenn der Wertpapierbesitz durch den Veräußerer vollständig aufgegeben wird. Da die Übertragung von Aktien nicht vollständig aufgegeben wird, liegt keine Veräußerung vor.""";;;;;
"""ESTG27-013,""Nein. § 27 EStG 1988 gelten nur für Einkünfte aus Kapitalvermögen, die über 4.000 Euro betragen. Die Vorauszahlungen der Gründungsmitglieder sind daher nicht steuerpflichtig.""";;;;;
"""ESTG27-014,Nein. Der Bankdarlehnvertrag ist als Leasingvertrag zu bezeichnen. Die Zinsen sind daher nicht steuermindernd geltendmachen. Der Verlust ist jedoch steuermindernd geltendmachen.";;;;;
