id,prompt,rougeL_Model1_API_Llama70B,rougeL_Model2_Finetuned_Gemma2B,rougeL_Model3_RAG_Gemma2B
GRESt-AT-047,"Wie hoch sind die Steuersätze bei einem unentgeltlichen Erwerb eines Grundstücks (z.B. Schenkung), und ab welchen Wertgrenzen kommen die einzelnen Steuersätze zur Anwendung?",1.0,0.1623376623376623,0.14946619217081852
GRESt-AT-048,"Ein Käufer und ein Verkäufer unterzeichnen am 15. März 2025 einen Kaufvertrag über ein Grundstück. Der Vertrag enthält jedoch die aufschiebende Bedingung, dass der Käufer bis 30. Juni 2025 eine Baugenehmigung für sein geplantes Projekt erhält. Die Baugenehmigung wird am 20. Mai 2025 erteilt. Wann entsteht die Grunderwerbsteuerschuld?",1.0,0.24271844660194178,0.14545454545454548
GRESt-AT-049,Bei einer GmbH mit vier Gesellschaftern (je 25%) scheiden drei aus. Innerhalb von 5 Jahren gehen 75% der Anteile auf neue Personen über. Wer ist Steuerschuldner?,1.0,0.16265060240963858,0.14634146341463414
GRESt-AT-050,Ein Kaufvertrag über ein Grundstück wird am 12. April 2025 rechtswirksam abgeschlossen. Bis wann muss der Erwerbsvorgang dem Finanzamt Österreich mit einer Abgabenerklärung angezeigt werden?,1.0,0.16243654822335027,0.15827338129496402
GRESt-AT-051,Wer darf in Österreich die Grunderwerbsteuer selbst berechnen? Und innerhalb welcher Frist muss diese Selbstberechnung erfolgen?,1.0,0.2390438247011952,0.2033898305084746
GRESt-AT-052,"Ein Notar hat für einen Grundstückskauf die Grunderwerbsteuer im Rahmen der Selbstberechnung ermittelt. Gegenüber welcher Behörde oder Institution muss der Notar die Selbstberechnungserklärung abgeben, und in welcher Form hat dies zu erfolgen?",1.0,0.18461538461538463,0.26229508196721313
GRESt-AT-053,Eine Anwältin berechnet am 8. März 2025 die Grunderwerbsteuer selbst. Bis wann muss sie die Anmeldung einreichen und die Steuer zahlen? Wer haftet?,1.0,0.17522658610271902,0.1705426356589147
GRESt-AT-054,"Wie lange müssen Rechtsanwälte und Notare die im Rahmen der Selbstberechnung erstellten Unterlagen aufbewahren, und unter welchen Umständen entfällt diese Aufbewahrungspflicht?",1.0,0.16455696202531644,0.16346153846153846
GRESt-AT-055,"Welche Behörde muss dem Finanzamt melden, wenn jemand mindestens 75% der Stimmrechte an einer börsennotierten Gesellschaft erwirbt?",1.0,0.21649484536082475,0.14285714285714288
GRESt-AT-056,Ein Kaufvertrag wird zwei Jahre nach Abschluss einvernehmlich rückgängig gemacht. Kann die bereits bezahlte Grunderwerbsteuer zurückgefordert werden?,1.0,0.15873015873015872,0.2016129032258064
GRESt-AT-057,Welche wesentliche Änderung bei der Anteilsvereinigung tritt mit 1. Juli 2025 in Kraft? Und welche alte Bestimmung tritt gleichzeitig außer Kraft?,1.0,0.1532567049808429,0.16883116883116883
GRESt-AT-058,Ein Investor hält am 30. Juni 2025 bereits 80% der Anteile an einer grundbesitzenden GmbH. Am 15. August 2025 erwirbt er weitere 5% der Anteile. Löst dieser Erwerb Grunderwerbsteuer aus?,1.0,0.17391304347826086,0.1038961038961039
GRESt-AT-059,Ab wann treten die geänderten Selbstberechnungsregeln (BGBl. I Nr. 97/2025) in Kraft?,1.0,0.24000000000000002,0.217687074829932
GRESt-AT-060,"Ein deutscher Staatsbürger erbt ein Grundstück in Österreich. Das Nachlassverfahren läuft in Deutschland, und am 10. März 2025 wird ein Europäisches Nachlasszeugnis ausgestellt. Bis wann muss die Abgabenerklärung in Österreich eingereicht werden?",1.0,0.11363636363636365,0.18315018315018314
GRESt-AT-061,"Ein 85-jähriger Hauseigentümer, gedenkt sein Grundstück samt Haus an seinen einzigen Sohn zu veräußern. Das Kaufanbot liegt bereits vor, jedoch lebt der Hauseigentümer vor Unterzeichnung des Vertrages ab. Hat der 85-jährige Hauseigentümer stets die Grunderwerbsteuer abzuführen?",1.0,0.15873015873015872,0.19166666666666668
GRESt-AT-062,"Ein Landwirt in Oberösterreich ist Eigentümer eines Bauernhofes mit einem Hofhaus inklusive einem Abstellplatz für landwirtschaftliche Maschinen. Zudem ist der Landwirt Eigentümer von zehn Hektar Agrarflächen. Das Land Oberösterreich hat entschieden eine neue Landstraße durch die Agrarflächen des Landwirten zu bauen. Aufgrund der drohenden Enteignung durch das Land Oberösterreich möchte der Landwirt seine Agrarflächen veräußern; dies jedoch 80% unter dem marktüblichen Wert. Außerdem möchte der Landwirt das Hofhaus seinem einzigen Sohn veräußern. Aufgrund der drohenden Enteignung, verliert das Hofhaus an Wert aufgrund der Nutzlosigkeit des Abstellplatzes. Wie ist die Grunderwerbssteuer abzuführen?",1.0,0.16216216216216217,0.14465408805031446
GRESt-AT-063,Ein Grundstück wird unentgeltlich an den Ehemann der Eigentümerin vermacht. Wie ist die Rechtslage?,1.0,0.17073170731707316,0.11162790697674418
GRESt-AT-064,"Ein Superädifikat, also ein Gebäude auf fremdem Boden, wird an einen neuen Erwerber übertragen. Gilt ein solches Gebäude nach dem GrEStG als Grundstück?",1.0,0.19946091644204852,0.22813688212927755
GRESt-AT-065,Drei Miteigentümer teilen ein bisher gemeinsames Grundstück flächenmäßig genau entsprechend ihren bisherigen Bruchteilen auf. Ist insoweit Grunderwerbsteuer zu erheben?,1.0,0.1422594142259414,0.16267942583732056
GRESt-AT-066,"Im Verlassenschaftsverfahren wird zur Erfüllung eines Pflichtteilsanspruches vor Beendigung des Verfahrens vereinbart, dass statt Geld ein Grundstück übertragen wird. Gilt dieser Erwerb als unentgeltlich?",1.0,0.15335463258785942,0.09661835748792272
GRESt-AT-067,Bei einer Zwangsversteigerung erhält der Meistbieter den Zuschlag für ein Grundstück. Wer ist grunderwerbsteuerrechtlich Steuerschuldner?,1.0,0.16541353383458648,0.17894736842105263
GRESt-AT-068,"Ein Käufer zahlt für ein inländisches Grundstück einen symbolischen Preis, der unter dem maßgebenden Grundstückswert liegt. Kann die Steuer dennoch nach dem niedrigeren Kaufpreis berechnet werden?",1.0,0.1933333333333333,0.16666666666666669
GRESt-AT-069,Eine Privatperson verkauft ihr in Wien gelegenes Einfamilienhaus mittels schriftlichem Kaufvertrag an einen fremden Dritten. Der Vertrag begründet unmittelbar den Anspruch des Käufers auf Übereignung. Unterliegt dieser Vorgang der Grunderwerbsteuer und wer ist Steuerschuldner?,1.0,0.19081272084805653,0.12765957446808512
GRESt-AT-070,Ein Käufer hat bereits einen Anspruch auf Übereignung eines Grundstücks in Graz. Noch vor der Durchführung überträgt er diesen Anspruch vertraglich an seine Schwester. Ist schon diese Abtretung grunderwerbsteuerpflichtig?,1.0,0.24584717607973422,0.13492063492063494
GRESt-AT-071,Ein österreichischer Staatsbürger verkauft ein ausschließlich in Italien gelegenes Grundstück an einen anderen Privaten. Ist dieser Vorgang nach dem GrEStG 1987 steuerbar?,1.0,0.1543859649122807,0.13333333333333333
GRESt-AT-072,"Eine Liegenschaft wird vollständig unentgeltlich verschenkt, also ohne jede Gegenleistung. Welche Bemessungsgrundlage ist nach dem GrEStG grundsätzlich heranzuziehen?",1.0,0.1719457013574661,0.16393442622950818
GRESt-AT-073,"Zwei Miteigentümer teilen ein Grundstück auf. Einer erhält jedoch ein deutlich wertvolleres Teilgrundstück, als es seinem bisherigen Bruchteil entspricht. Ist die gesamte Teilung steuerfrei?",1.0,0.1710914454277286,0.1157556270096463
GRESt-AT-074,Eine Gemeinde setzt Maßnahmen zur besseren Gestaltung von Bauland und überträgt in diesem Rahmen ein Grundstück an einen Privaten. Ist dieser Erwerb steuerfrei?,1.0,0.1512605042016807,0.16849816849816848
GRESt-AT-075,Mehrere landwirtschaftliche Flächen werden im Rahmen eines behördlichen Zusammenlegungsverfahrens neu zugeordnet. Ist der Grundstückserwerb in diesem Verfahren grunderwerbsteuerfrei?,1.0,0.12297734627831716,0.13333333333333333
GRESt-AT-076,Mit einem Betriebsgrundstück wird auch eine große fest installierte Produktionsmaschine mitübertragen. Gehört diese Maschine für Zwecke des GrEStG automatisch zum Grundstück?,1.0,0.1946902654867257,0.15789473684210525
GRESt-AT-077,"Eine Person erhält durch Vertrag zwar keinen formellen Übereignungsanspruch, sie kann ein inländisches Grundstück aber rechtlich und wirtschaftlich bereits auf eigene Rechnung verwerten. Ist auch das grunderwerbsteuerlich relevant?",1.0,0.13749999999999998,0.15272727272727274
GRESt-AT-078,Ein Grundstück in Salzburg geht ohne vorhergehenden Kaufvertrag unmittelbar in das Eigentum eines Erwerbers über. Es liegt also kein den Anspruch auf Übereignung begründendes Rechtsgeschäft vor. Fällt dennoch Grunderwerbsteuer an?,1.0,0.14569536423841056,0.12145748987854252
GRESt-AT-079,"Ein Erwerber erhält ohne gesonderten Vertrag direkt die Rechte aus einem bereits bestehenden Kaufanbot über ein inländisches Grundstück, also ohne dass ein schuldrechtliches Geschäft über den Rechtserwerb vorausgegangen ist. Unterliegt auch dieser bloße Rechtserwerb der Grunderwerbsteuer?",1.0,0.16161616161616163,0.17391304347826086
GRESt-AT-080,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?",1.0,0.17687074829931976,0.2230483271375465
GRESt-AT-081,"Ein Kaufvertrag über ein inländisches Grundstück wird ordnungsgemäß abgeschlossen und die Grunderwerbsteuer entsteht. Zwei Jahre später heben Verkäufer und Käufer den Vertrag einvernehmlich vollständig auf, sodass der Erwerbsvorgang rückgängig gemacht wird. Kann die Steuer auf Antrag nicht festgesetzt werden?",1.0,0.1496062992125984,0.1686746987951807
VAT-INTL-001,"""Was bedeutet eine sonstige Leistung?""",1.0,0.11392405063291139,0.16339869281045752
VAT-INTL-002,"""Was kann als ""sonstigen Leistung"" gelten, die nicht in einer Lieferung besteht?""",1.0,0.1473684210526316,0.2097378277153558
VAT-INTL-003,"""Welche sonstigen Leistungen gegen Entgelt gleichgestellt werden?""",1.0,0.1901639344262295,0.15807560137457044
VAT-INTL-004,"""Wann gilt die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für private Zwecke oder für den Bedarf des Personals als sonstige Leistung?""",1.0,0.288,0.2627118644067797
VAT-INTL-005,"""Wann gilt die unentgeltliche Erbringung anderer sonstiger Leistungen für private Zwecke oder den Bedarf des Personals als steuerbare Leistung?""",1.0,0.2713864306784661,0.2186234817813765
VAT-INTL-006,"""Im welchen Fall liegt ein tauschähnlicher Umsatz vor""",1.0,0.13105413105413105,0.1610169491525424
VAT-INTL-007,"""Wann gilt die Überlassung eines gleichartigen Gegenstandes anstelle des herzustellenden Gegenstandes als sonstige Leistung?""",1.0,0.225705329153605,0.21487603305785125
VAT-INTL-008,"""Was gilt als Entgelt für eine sonstige Leistung im Sinne eines tauschähnlichen Umsatzes?""",1.0,0.16901408450704222,0.21052631578947367
VAT-INTL-009,"""Was ist eine Werkleistung?""",1.0,0.1762917933130699,0.1762114537444934
VAT-INTL-010,„Kann eine sonstige Leistung auch ohne aktives Tun des Unternehmers vorliegen?“,1.0,0.2222222222222222,0.18536585365853658
VAT-INTL-011,„Wie grenzt das UStG Lieferungen von sonstigen Leistungen ab?“,1.0,0.2049469964664311,0.10377358490566038
VAT-INTL-012,„Unter welchen Voraussetzungen gilt eine unentgeltliche sonstige Leistung als entgeltlich?“,1.0,0.16071428571428573,0.22608695652173913
VAT-INTL-013,"„Liegt ein tauschähnlicher Umsatz vor, wenn eine Leistung nicht in Geld vergütet wird?“",1.0,0.15522388059701492,0.22857142857142856
VAT-INTL-014,„Ein Grafikdesigner erstellt ein Logo für ein Unternehmen. Als Gegenleistung erhält er einen Laptop. Welcher Umsatz liegt vor?“,1.0,0.14814814814814814,0.13818181818181818
VAT-INTL-015,„Ein Fotograf erstellt Bilder für ein Restaurant und bekommt dafür kostenlose Mahlzeiten. Wie ist dieser Umsatz zu qualifizieren?“,1.0,0.17687074829931973,0.1350210970464135
VAT-INTL-016,"„Ein Kunde übergibt einem Schneider Stoff zur Anfertigung eines Anzugs. Der Schneider gibt ihm jedoch einen bereits fertigen, gleichartigen Anzug aus seinem Bestand und verrechnet einen festen Werklohn. Wie ist die Leistung zu beurteilen?“",1.0,0.1855072463768116,0.24475524475524474
VAT-INTL-017,„Ein Tischler erhält Holz von einem Kunden zur Herstellung eines Tisches. Stattdessen liefert er einen bereits produzierten Tisch aus seinem Lager und verlangt einen pauschalen Werklohn. Welcher Umsatz liegt vor?“,1.0,0.19999999999999998,0.19166666666666665
VAT-INTL-018,„Ein Eventmanager vermittelt und organisiert Catering-Leistungen durch einen Drittanbieter für seinen Kunden. Welche umsatzsteuerliche Behandlung ist anzuwenden?“,1.0,0.14285714285714285,0.17813765182186236
VAT-INTL-019,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“,1.0,0.172106824925816,0.1923076923076923
VAT-INTL-020,„Ein Reisebüro bucht im Namen eines Kunden eine Hotelübernachtung bei einem Drittanbieter. Wie sind die Leistungen umsatzsteuerlich zu behandeln?“,1.0,0.1638418079096045,0.11387900355871886
VAT-INTL-021,"""Ein französischer Streaming-Anbieter verkauft ein Monatsabo für Filme an eine Privatperson, die in Wien lebt. Wo ist der Ort der Leistung für die Umsatzsteuer und warum?""",1.0,0.19393939393939394,0.1872340425531915
VAT-INTL-022,"„Ein Mobilfunkanbieter mit Sitz in der Schweiz stellt einer Privatperson Mobilfunkleistungen bereit. Die Person hat keinen gemeldeten Wohnsitz in Österreich, hält sich aber aufgrund eines langfristigen Projekts seit 8 Monaten durchgehend in einer Mietwohnung in Innsbruck auf. Der Kunde nutzt das Handy ausschließlich in Innsbruck. Wo ist der steuerliche Leistungsort für diese Gebühren nach österreichischem Recht, obwohl kein offizieller Wohnsitz vorliegt?“",1.0,0.16993464052287582,0.15899581589958162
VAT-INTL-023,"""Ein US-Unternehmen stellt einer österreichischen GmbH Speicherplatz in der Cloud zur Verfügung. Gilt hier das Prinzip des Wohnsitzes des Empfängers gemäß den Regeln für elektronische Dienstleistungen an Nichtunternehmer?""",1.0,0.20498614958448752,0.26229508196721313
VAT-INTL-024,"""Ein österreichischer Mobilfunkanbieter erbringt Telekommunikationsleistungen an eine Privatperson. Die Person hat ihren offiziellen Wohnsitz in Österreich, hält sich jedoch für ein ganzes Jahr beruflich in den USA auf. Das Handy wird in diesem Jahr ausschließlich in den USA genutzt. Wo ist der steuerliche Leistungsort für diese Mobilfunkrechnungen?“",1.0,0.23728813559322032,0.17316017316017318
VAT-INTL-025,„Ein österreichisches Unternehmen vermietet Spezialwerkzeug an eine Privatperson in Brasilien. Wo gilt diese Leistung als ausgeführt?“,1.0,0.16556291390728475,0.19900497512437812
VAT-INTL-026,"„Ein österreichischer Rechtsanwalt berät eine Privatperson, die ihren Wohnsitz in der Schweiz hat, in einer Erbschaftsangelegenheit. Wo befindet sich der Ort der Leistung für die Umsatzsteuer?“",1.0,0.15807560137457047,0.14492753623188406
VAT-INTL-027,„Ein österreichischer Rechtsanwalt erbringt eine Online-Rechtsberatung an eine Privatperson mit Wohnsitz in Japan. Die Beratung betrifft ein österreichisches Mietrecht und wird für ein Verfahren in Wien verwendet. Wo ist die Leistung steuerbar?“,1.0,0.18075801749271136,0.15720524017467247
VAT-INTL-028,"""Wer gilt im Sinne der Bestimmungen über den Ort der sonstigen Leistung als Nichtunternehmer?“",1.0,0.17699115044247787,0.21862348178137653
VAT-INTL-029,"""Ein Influencer macht Werbung für ein neues Smartphone-Modell auf Instagram. Als Entgelt darf er das Smartphone behalten. Welcher Umsatztyp liegt hier vor?“",1.0,0.1791044776119403,0.17813765182186236
VAT-INTL-030,„Eine Wiener Marketingagentur erstellt eine Online-Kampagne für eine Privatperson mit Wohnsitz in Kanada. Wo ist der Ort der sonstigen Leistung?“,1.0,0.20289855072463764,0.19230769230769232
VAT-INTL-031,„Ein IT-Spezialist aus Graz übernimmt die strukturierte Datenverarbeitung für die private Ahnenforschung eines Kunden aus Australien. Wo ist diese Leistung steuerpflichtig?“,1.0,0.1607717041800643,0.16129032258064516
VAT-INTL-032,"""Ein Österreicher vermietet seinen PKW für zwei Wochen an einen Schweizer Touristen. Ist das eine Katalogleistung nach Umsatzsteuerrecht?""",1.0,0.1315068493150685,0.14229249011857706
VAT-INTL-033,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?""",1.0,0.13768115942028988,0.15767634854771787
VAT-INTL-034,"""Ein Wiener Energieversorger stellt einem Privatkunden in der Schweiz den Zugang zum Gasnetz bereit. Wo ist der Leistungsort?""",1.0,0.20175438596491227,0.1739130434782609
VAT-INTL-035,„Welche Ziele verfolgt der Bundesminister für Finanzen mit der Anwendung des § 3a Abs. 16 UStG?“,1.0,0.21364985163204747,0.25089605734767023
VAT-INTL-036,„In welche zwei Richtungen kann sich der Leistungsort nach § 3a Abs. 16 UStG durch eine Verordnung verschieben?“,1.0,0.24999999999999994,0.22857142857142856
VAT-INTL-037,"""Ein Landwirt bringt Getreide zur Mühle und erhält sofort die gleiche Menge Mehl aus dem Bestand des Müllers gegen eine Mahlgebühr. Wie ist dieser Vorgang umsatzsteuerlich einzustufen?""",1.0,0.1931464174454829,0.1647940074906367
VAT-INTL-038,"""Ein Reisebüro besorgt eine Stadtführung für eine Reisegruppe. Welcher Steuersatz gilt für die Weiterverrechnung?""",1.0,0.1464968152866242,0.20661157024793392
VAT-INTL-039,"""Ein französisches Unternehmen bucht für seine Mitarbeiter Catering, die direkt mit dem Messeeintritt in Wien verbunden ist. Ort der Leistung?""",1.0,0.19883040935672514,0.1187214611872146
VAT-INTL-040,„Eine Wiener Agentur überlässt einer Privatperson in Serbien eine qualifizierte Pflegekraft für die private Betreuung zu Hause. Wo ist diese Leistung steuerpflichtig?“,1.0,0.1566265060240964,0.16425120772946858
VAT-INTL-041,"„Ein österreichischer Softwareentwickler erhält von einem privaten Investor aus den USA eine hohe Entschädigung dafür, dass er für die nächsten zwei Jahre kein eigenes IT-Unternehmen gründet. Wo liegt der Leistungsort für diesen Verzicht?“",1.0,0.17901234567901236,0.18505338078291814
VAT-INTL-042,"""Herr Stolz hat sein eigenes Baunternehmen. Außerdem ist er mit seinem Angestellen Markus gut befreundet. Da Markus schon lange über die Hausrenovierung beschwert, hat Herr Stolz die für ihn durchgefuhrt, weil sie gure Freunde sind. Ist das eine sonsitge Leistung?""",1.0,0.1243243243243243,0.15789473684210525
VAT-INTL-043,"""Herr Stolz hat sein eigenes Unternehmen. Außerdem ist er mit seiner Angestellten Angela gut befreundet. Angela hat ihn gebeten, für zwei Nächte auf einem der Grundstücke des Unternehmens zu übernachten. Ist das eine sonstige Leistung?""",1.0,0.11931818181818181,0.16867469879518074
VAT-INTL-044,"""Herr Müller betreibt eine Bäckerei. Er besitzt einen Firmenwagen, für den er beim Kauf vollständig Vorsteuerabzug geltend gemacht hat. Eines Tages nutzt Herr Müller den Wagen für einen privaten Ausflug mit seiner Familie, also außerhalb der Bäckerei. Muss Herr Müller etwas versteuern?"" ",1.0,0.19484240687679086,0.21145374449339208
VAT-INTL-045,"""Eine Personengemeinschaft, bestehend aus Frau Becker und Herrn Wagner, betreibt gemeinsam eine Konditorei. Die Gemeinschaft besitzt ein Firmenfahrrad, für das beim Kauf vollständig Vorsteuerabzug geltend gemacht wurde. Frau Becker hat das Fahrrad für einen privaten Einkaufsbummel benutzt. Muss die Personengemeinschaft etwas versteuern?""",1.0,0.15625,0.1782178217821782
VAT-INTL-046,"""Herr Schmidt betreibt eine Werbeagentur in Wien. Eine IT-Firma aus Salzburg installiert neue Software für sein Unternehmen. Wo gilt die Leistung steuerlich als ausgeführt: Wien oder Salzburg?""",1.0,0.1864406779661017,0.16666666666666666
VAT-INTL-047,"""Die Firma hat ihren Hauptsitz in Graz und eine Filiale in Linz. Ein Buchhaltungsunternehmen aus Wien erledigt die Buchhaltung für die Filiale in Linz. Wo gilt die Leistung steuerlich als ausgeführt: am Sitz der Firma in Graz oder in Linz?""",1.0,0.16339869281045755,0.19827586206896552
VAT-INTL-048,"""Frau Meier betreibt eine Malerfirma in Wien. Sie streicht das Wohnzimmer von Herrn Bauer (Privatperson) in Graz. Wo gilt die Leistung steuerlich als ausgeführt: in Wien oder in Graz?""",1.0,0.21875,0.1702127659574468
VAT-INTL-049,"""Frau Meier betreibt eine Malerfirma in Wien und hat zusätzlich eine Filiale in Graz. Sie führt die Renovierung des Wohnzimmers bei einer Privatperson in Graz durch, organisiert von der Filiale aus. Wo gilt die Leistung steuerlich als ausgeführt: in Wien oder in Graz?""",1.0,0.23396226415094337,0.20074349442379183
VAT-INTL-050,"""An welchem Ort ist eine Vermittlungsleistung an einen Nichtunternehmer erbracht?""",1.0,0.16201117318435757,0.10000000000000002
VAT-INTL-051,"""Herr Weber möchte sein Grundstück verkaufen. Er beauftragt einen Grundstücksmakler, der ihn bei der Vermittlung unterstützt. Gilt die Maklerleistung als sonstige Leistung im Zusammenhang mit einem Grundstück, und wo wird sie ausgeführt?""",1.0,0.2160493827160494,0.19379844961240308
VAT-INTL-052,"""Eine Familie bucht für ihren Urlaub ein Ferienhaus auf einem Campingplatz. Handelt es sich hierbei um eine sonstige Leistung im Zusammenhang mit einem Grundstück, und wo liegt der Leistungsort?""",1.0,0.21212121212121213,0.23788546255506607
VAT-INTL-053,"""Frau Meier erlaubt einem Unternehmer, ihr Firmengrundstück für ein Event zu nutzen, gegen Zahlung eines Entgelts. Ist dies eine sonstige Leistung im Zusammenhang mit einem Grundstück, und wo gilt die Leistung als erbracht?""",1.0,0.2066869300911854,0.22142857142857142
VAT-INTL-054,"""Welche Leistung gilt als sonstige Leistung, wenn sie an einen Nichtunternehmer erbracht wird: eine Führung in einem Museum oder der Verkauf eines Kunstwerks in einer Galerie?""",1.0,0.18579234972677594,0.21016949152542375
VAT-INTL-055,"""Welche Regel gilt für Lagerungs- oder Umschlagsleistungen, die üblicherweise mit Transport verbunden sind, wenn der Empfänger ein Nichtunternehmer ist?""",1.0,0.2160493827160494,0.25217391304347825
VAT-INTL-056,"""Unter welchen Bedingungen zählen Reparaturarbeiten oder Gutachten an beweglichen Gegenständen als sonstige Leistung?""",1.0,0.18857142857142856,0.16541353383458646
VAT-INTL-057,"""Wo wird eine Restaurant- oder Cateringleistung an einen Nichtunternehmer ausgeführt, wenn der Unternehmer an mehreren Standorten tätig ist?""",1.0,0.13793103448275862,0.18834080717488788
VAT-INTL-058,"""Ein Unternehmer aus Berlin kauft Eintrittskarten für seine Mitarbeiter für eine Messe in München. Wo gilt die Leistung steuerlich als ausgeführt?""",1.0,0.17804154302670622,0.2380952380952381
VAT-INTL-059,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Wo gilt die Vermietung steuerlich als ausgeführt?""",1.0,0.11989100817438691,0.13733905579399142
VAT-INTL-060,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Handelt es sich um eine kurzfristige Vermietung?""",1.0,0.24354243542435422,0.18604651162790697
VAT-INTL-061,"""Frau Becker mietet einen PKW für 25 Tage in München. Wo gilt die Vermietung steuerlich als ausgeführt?""",1.0,0.15120274914089346,0.15517241379310345
VAT-INTL-062,"""Frau Becker mietet einen PKW für 25 Tage in München. Handelt es sich um eine kurzfristige Vermietung?""",1.0,0.20869565217391306,0.2613636363636363
VAT-INTL-063,"""Ein italienischer Musiker streamt live eine ""Gondelfahrt"" durch Venedig für eine Privatperson in Wien, inklusive interaktiver Q&A. Wo ist die Leistung steuerpflichtig?""",1.0,0.13580246913580246,0.11607142857142856
VAT-INTL-064,"""Ein Software-Developer in Österreich entwickelt ein SaaS für ein Unternehmen aus Japan. Wo ist die Leistung steuerpflichtig?""",1.0,0.20728291316526612,0.15438596491228068
VAT-INTL-065,"""Ein Tourist aus Deutschland bucht ein Airbnb in Österreich. Wo ist die Leistung steuerpflichtig?""",1.0,0.13084112149532712,0.16113744075829384
VAT-INTL-066,"""Ein Fotograf aus der Schweiz erstellt Hochzeitsfotos für ein Paar aus Österreich, die Hochzeit findet jedoch in Bern statt. Wo ist der Leistungsort?“",1.0,0.12546125461254612,0.12669683257918554
VAT-INTL-067,"""Ein österreichischer Unternehmer vermietet langfristig ein Fahrzeug an eine Privatperson in Italien. Wo liegt der Leistungsort?""",1.0,0.19661016949152543,0.19178082191780824
VAT-INTL-068,"""Ein Würstelstand aus Österreich verkauft Frankfurter Würstchen an Touristen aus Frankreich. Wo ist die Leistung steuerpflichtig?""",1.0,0.18709677419354842,0.10576923076923077
VAT-INTL-069,"""Ein Tourist aus Deutschland übernachtet in einem Wiener Hotel. Wo ist die Leistung steuerpflichtig?""",1.0,0.14241486068111453,0.11666666666666668
VAT-INTL-070,"""Ein Model aus Österreich wird von einer Modeagentur in Italien (Unternehmer) für eine Show in Mailand gebucht. Wo ist die Leistung steuerpflichtig?""",1.0,0.15807560137457044,0.17391304347826086
VAT-INTL-071,"""Eine Van-Gogh-Ausstellung findet in Wien statt. Besucher kommen aus der ganzen Welt. Wo ist die Leistung steuerpflichtig?""",1.0,0.15204678362573096,0.14652014652014653
VAT-INTL-072,"""Touristen aus Österreich kaufen bei einer Buchmesse in Paris, Frankreich Bücher im Wert von 70 Euro. Wo ist die Leistung steuerpflichtig?"" ",1.0,0.1543859649122807,0.14084507042253522
VAT-INTL-073,"""Christian führt ein Bed & Breakfast in Österreich. Christian ist aber australischer Staatsbürger. Wo ist die Leistung steuerpflichtig?""",1.0,0.16,0.14457831325301207
VAT-INTL-074,"""Ein Maler aus Frankreich vermietet seine Gemälde an Museen in Österreich, die die Werke für eine Ausstellung nutzen. Wo ist die Leistung steuerpflichtig?""",1.0,0.15168539325842698,0.14330218068535827
VAT-INTL-075,"""Ein Youtuber aus Österreich wird von einem US-Unternehmen beauftragt, Werbung auf einem Event in den USA zu machen. Wo ist die Leistung steuerpflichtig?""",1.0,0.1744186046511628,0.16153846153846155
VAT-INTL-076,"""Ein Tourist aus Österreich mietet ein Auto für 7 Tage in Zakynthos, Griechenland. Wo ist die Leistung steuerpflichtig?""",1.0,0.12765957446808512,0.13502109704641352
VAT-INTL-077,"""Ein Tourist aus Österreich mietet ein Wasserboot für 98 Tage in Zakynthos, Griechenland. Wo ist die Leistung steuerpflichtig?""",1.0,0.1235294117647059,0.1266968325791855
VAT-INTL-078,"""Ein Tourist aus Deutschland mietet ein Tiny House auf einem österreichischen Bauernhof für 3 Nächte. Wo ist die Leistung steuerpflichtig?""",1.0,0.134185303514377,0.12844036697247707
VAT-INTL-079,"""Ein österreichischer Personaltrainer verkauft einen digitalen Fitnesskurs an eine Privatperson in Frankreich. Wo ist die Leistung steuerpflichtig?""""",1.0,0.21965317919075147,0.14545454545454545
VAT-INTL-080,"""Ein österreichisches Unternehmen verkauft Cloud-Speicherplatz an eine deutsche GmbH. Wo ist die Leistung steuerpflichtig?""",1.0,0.14285714285714285,0.13513513513513511
VAT-INTL-081,"""Eine britische Marketingagentur entwickelt eine Werbekampagne für ein österreichisches Start-up. Wo ist die Leistung steuerpflichtig?“",1.0,0.11764705882352941,0.1423728813559322
VAT-INTL-082,"""Ein deutsches Unternehmen bietet einen Online-Kochkurs für Privatpersonen in Österreich an. Wo ist die Leistung steuerpflichtig?""",1.0,0.13249211356466875,0.14285714285714285
